2019-11-05 20:57:05,927 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.RC1/spring-cloud-stream-dependencies-Horsham.RC1.pom
2019-11-05 20:57:06,233 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-task-dependencies/2.2.0.RC1/spring-cloud-task-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:06,541 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-task-dependencies/2.2.0.RC1/spring-cloud-task-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:06,846 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.0.M1/spring-cloud-dependencies-parent-2.2.0.M1.pom
2019-11-05 20:57:07,177 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.0.M1/spring-cloud-dependencies-parent-2.2.0.M1.pom
2019-11-05 20:57:07,500 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.0.RC1/spring-cloud-circuitbreaker-dependencies-1.0.0.RC1.pom
2019-11-05 20:57:07,843 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.0.RC1/spring-cloud-circuitbreaker-dependencies-1.0.0.RC1.pom
2019-11-05 20:57:08,144 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/2.2.0.RC1/spring-cloud-config-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:08,456 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/2.2.0.RC1/spring-cloud-config-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:08,786 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/3.0.0.RC1/spring-cloud-function-dependencies-3.0.0.RC1.pom
2019-11-05 20:57:09,100 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/3.0.0.RC1/spring-cloud-function-dependencies-3.0.0.RC1.pom
2019-11-05 20:57:09,432 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.0.RC1/spring-cloud-gateway-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:09,743 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.0.RC1/spring-cloud-gateway-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:10,070 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.0.RC1/spring-cloud-consul-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:10,386 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.0.RC1/spring-cloud-consul-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:10,727 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.0.RC1/spring-cloud-sleuth-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:11,047 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.0.RC1/spring-cloud-sleuth-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:11,348 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/zipkin/brave/brave-bom/5.8.0/brave-bom-5.8.0.pom
2019-11-05 20:57:12,102 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.8.0/brave-bom-5.8.0.pom
2019-11-05 20:57:12,259 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.8.0/brave-bom-5.8.0.pom
2019-11-05 20:57:12,558 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/zipkin/reporter2/zipkin-reporter-bom/2.10.3/zipkin-reporter-bom-2.10.3.pom
2019-11-05 20:57:12,715 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.10.3/zipkin-reporter-bom-2.10.3.pom
2019-11-05 20:57:12,935 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.10.3/zipkin-reporter-bom-2.10.3.pom
2019-11-05 20:57:13,245 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.0.RC1/spring-cloud-vault-dependencies-2.2.0.RC1.pom
2019-11-05 20:57:13,862 [Worker-12: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.0.RC1/spring-cloud-vault-dependencies-2.2.0.RC1.pom
